system_job_id,education_display,education_source,experience_display,experience_source
5274378915,Bachelor's Degree,nlp_inferred,,not_specified
5201252979,,not_specified,15 years,nlp_inferred
5262563143,Bachelor's Degree,nlp_inferred,8-10 years,nlp_inferred
5078742695,Bachelor's Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5204597473,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5259624428,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
5259626205,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5250280222,Associate Degree,nlp_inferred,,not_specified
5255201564,,not_specified,,not_specified
5283776387,Bachelor's Degree,nlp_inferred,4-6 years,nlp_inferred
5259702082,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5113124779,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5259730021,High School Diploma/GED,nlp_inferred,,not_specified
5259732680,Certification,nlp_inferred,6 months,nlp_inferred
5255223792,Associate Degree,nlp_inferred,,not_specified
5259739594,Associate Degree,nlp_inferred,,not_specified
5240677672,Master's Degree,nlp_inferred,5 years,nlp_inferred
5259759072,Master's Degree,nlp_inferred,3 years,nlp_inferred
5259759343,Master's Degree,nlp_inferred,,not_specified
5250402760,Master's Degree,nlp_inferred,3 years,nlp_inferred
5207486655,Doctorate,nlp_inferred,Entry level / no experience,nlp_inferred
5255345928,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5259820230,,not_specified,40 years,nlp_inferred
5186281068,Associate Degree,nlp_inferred,2 years,nlp_inferred
5121751634,High School Diploma/GED,nlp_inferred,4 years,nlp_inferred
5221719441,Certification,nlp_inferred,,not_specified
5135790110,,not_specified,,not_specified
5260312567,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5266939844,Doctorate,nlp_inferred,8 years,nlp_inferred
5059247591,Bachelor's Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5006598994,Associate Degree,nlp_inferred,,not_specified
5259890189,Bachelor's Degree,nlp_inferred,,not_specified
5277162720,,not_specified,,not_specified
5080651749,Certification,nlp_inferred,Entry level / no experience,nlp_inferred
5272676975,,not_specified,,not_specified
5263965563,High School Diploma/GED,nlp_inferred,,not_specified
5270220546,Bachelor's Degree,nlp_inferred,3 months,nlp_inferred
5270221628,Certification,nlp_inferred,,not_specified
5227049263,Bachelor's Degree,nlp_inferred,,not_specified
5285862417,Associate Degree,nlp_inferred,70 years,nlp_inferred
5253916468,,not_specified,2 years,nlp_inferred
5277285302,Certification,nlp_inferred,4 years,nlp_inferred
5153046905,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5235707239,,not_specified,8 years,nlp_inferred
4971105053,Bachelor's Degree,nlp_inferred,,not_specified
5280866664,Bachelor's Degree,nlp_inferred,,not_specified
5277328779,,not_specified,,not_specified
5233268298,Bachelor's Degree,nlp_inferred,12 years,nlp_inferred
5239054089,,not_specified,3 years,nlp_inferred
5184761533,Associate Degree,nlp_inferred,1 years,nlp_inferred
5238850389,,not_specified,,not_specified
5260354568,,not_specified,3 years,nlp_inferred
5250300505,Bachelor's Degree,nlp_inferred,,not_specified
5270198910,,not_specified,5 years,nlp_inferred
5260310693,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5189621332,Bachelor's Degree,nlp_inferred,2-5 years,nlp_inferred
5259821232,Master's Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5252576526,,not_specified,3 years,nlp_inferred
5235762309,,not_specified,,not_specified
5259871120,,not_specified,,not_specified
5259891932,,not_specified,9 months,nlp_inferred
5196664760,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5196666158,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5196667519,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5195745766,Master's Degree,nlp_inferred,3 years,nlp_inferred
5259914116,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5233354959,,not_specified,,not_specified
5259935786,High School Diploma/GED,nlp_inferred,,not_specified
5259956969,Bachelor's Degree,nlp_inferred,,not_specified
5259957926,Bachelor's Degree,nlp_inferred,,not_specified
5259957940,,not_specified,3 years,nlp_inferred
5177425906,,not_specified,7 years,nlp_inferred
5219307066,Certification,nlp_inferred,16 years,nlp_inferred
4815210188,,not_specified,18 years,nlp_inferred
5214281506,Master's Degree,nlp_inferred,15 years,nlp_inferred
5288487674,Bachelor's Degree,nlp_inferred,3-5 years,nlp_inferred
5288487804,Associate Degree,nlp_inferred,1 years,nlp_inferred
5288491760,Associate Degree,nlp_inferred,5 years,nlp_inferred
5288536061,,not_specified,3 years,nlp_inferred
5285780993,Bachelor's Degree,nlp_inferred,1 months,nlp_inferred
5288505696,Master's Degree,nlp_inferred,4 years,nlp_inferred
5285804016,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5266961438,,not_specified,,not_specified
5260372516,Associate Degree,nlp_inferred,5-15 years,nlp_inferred
5240704901,Master's Degree,nlp_inferred,3 years,nlp_inferred
5288610007,,not_specified,40 years,nlp_inferred
5111271308,Master's Degree,nlp_inferred,7-9 years,nlp_inferred
5288611243,,not_specified,40 years,nlp_inferred
5124658703,,not_specified,3-5 years,nlp_inferred
5288625290,,not_specified,10-0 years,nlp_inferred
5278912688,High School Diploma/GED,nlp_inferred,,not_specified
5183268643,,not_specified,5 years,nlp_inferred
5138393369,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5288738676,,not_specified,1 years,nlp_inferred
4804030995,Bachelor's Degree,nlp_inferred,,not_specified
5208777071,,not_specified,18 years,nlp_inferred
5195609381,Certification,nlp_inferred,3 years,nlp_inferred
5193058420,Certification,nlp_inferred,11-5 years,nlp_inferred
5230044098,,not_specified,50 years,nlp_inferred
5056236780,,not_specified,18 years,nlp_inferred
5260421547,Bachelor's Degree,nlp_inferred,3-5 years,nlp_inferred
5260438895,Bachelor's Degree,nlp_inferred,4-8 years,nlp_inferred
5090830580,Bachelor's Degree,nlp_inferred,12 months,nlp_inferred
5262524047,,not_specified,,not_specified
5207347667,Master's Degree,nlp_inferred,3 years,nlp_inferred
5260531737,,not_specified,18 months,nlp_inferred
5226946610,,not_specified,,not_specified
5044053788,,not_specified,1 years,nlp_inferred
4956042889,Bachelor's Degree,nlp_inferred,,not_specified
4355001216,Bachelor's Degree,nlp_inferred,,not_specified
5277131681,Master's Degree,nlp_inferred,15 years,nlp_inferred
5263800124,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5272677667,,not_specified,,not_specified
5259761503,Master's Degree,nlp_inferred,5 years,nlp_inferred
5037177221,,not_specified,40 years,nlp_inferred
5236825502,Master's Degree,nlp_inferred,6 months,nlp_inferred
5275587380,High School Diploma/GED,nlp_inferred,,not_specified
5198360223,,not_specified,,not_specified
5243532455,Bachelor's Degree,nlp_inferred,,not_specified
5243686744,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5085858777,Doctorate,nlp_inferred,,not_specified
5209030291,,not_specified,,not_specified
5209033988,Doctorate,nlp_inferred,4 years,nlp_inferred
5191593252,,not_specified,,not_specified
5209026855,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5277147307,Certification,nlp_inferred,6 years,nlp_inferred
5278804023,,not_specified,5 years,nlp_inferred
5272668861,,not_specified,,not_specified
5275497862,Master's Degree,nlp_inferred,,not_specified
5278849990,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5277240013,Master's Degree,nlp_inferred,1 years,nlp_inferred
5272889451,Bachelor's Degree,nlp_inferred,,not_specified
5259956578,Bachelor's Degree,nlp_inferred,18 years,nlp_inferred
5236593773,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5245060161,Associate Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5245069904,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5245093278,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5245151155,,not_specified,,not_specified
5245302501,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5214162624,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5211020846,Bachelor's Degree,nlp_inferred,40 years,nlp_inferred
4876293120,Certification,nlp_inferred,6 months,nlp_inferred
5288488463,Master's Degree,nlp_inferred,3 years,nlp_inferred
5285782730,Bachelor's Degree,nlp_inferred,50 years,nlp_inferred
5277170076,,not_specified,,not_specified
5221554471,,not_specified,,not_specified
5212385371,Master's Degree,nlp_inferred,3 years,nlp_inferred
5278952621,Certification,nlp_inferred,,not_specified
5288712341,,not_specified,1 years,nlp_inferred
5291819918,,not_specified,,not_specified
5291823338,Master's Degree,nlp_inferred,5 years,nlp_inferred
5283775697,High School Diploma/GED,nlp_inferred,85 months,nlp_inferred
5291824274,,not_specified,12 years,nlp_inferred
5068121757,High School Diploma/GED,nlp_inferred,85 months,nlp_inferred
5291826783,Master's Degree,nlp_inferred,10 years,nlp_inferred
5290957637,High School Diploma/GED,nlp_inferred,,not_specified
5291827514,Master's Degree,nlp_inferred,2 years,nlp_inferred
5288487295,Certification,nlp_inferred,12 months,nlp_inferred
5158147721,,not_specified,2-5 years,nlp_inferred
5280684056,,not_specified,5 years,nlp_inferred
5291830940,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5280679681,Associate Degree,nlp_inferred,,not_specified
5291832973,,not_specified,12 months,nlp_inferred
5259630032,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5291833306,,not_specified,,not_specified
5290960451,,not_specified,,not_specified
5223006379,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5290975730,Associate Degree,nlp_inferred,,not_specified
5291844675,Doctorate,nlp_inferred,12 years,nlp_inferred
5291846076,Master's Degree,nlp_inferred,,not_specified
5040653155,Certification,nlp_inferred,2 years,nlp_inferred
5291862655,Associate Degree,nlp_inferred,18 years,nlp_inferred
5291862790,Certification,nlp_inferred,25 years,nlp_inferred
5285783681,Bachelor's Degree,nlp_inferred,50 years,nlp_inferred
5285781567,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5291001004,,not_specified,1 years,nlp_inferred
5288502759,High School Diploma/GED,nlp_inferred,,not_specified
5291865722,Bachelor's Degree,nlp_inferred,,not_specified
5291000397,,not_specified,1 years,nlp_inferred
5290998273,,not_specified,,not_specified
5250316949,Certification,nlp_inferred,1 years,nlp_inferred
5291868810,Bachelor's Degree,nlp_inferred,,not_specified
4452378652,Master's Degree,nlp_inferred,10 years,nlp_inferred
4398280671,Associate Degree,nlp_inferred,5 years,nlp_inferred
5236653577,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5291024719,Associate Degree,nlp_inferred,18 years,nlp_inferred
5285800386,Associate Degree,nlp_inferred,18 years,nlp_inferred
5291887673,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5214196437,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5214170927,Master's Degree,nlp_inferred,2-4 years,nlp_inferred
5291023001,Associate Degree,nlp_inferred,18 years,nlp_inferred
5291902724,,not_specified,,not_specified
5291902951,,not_specified,,not_specified
5272666726,,not_specified,,not_specified
5270206172,,not_specified,,not_specified
5277159625,,not_specified,,not_specified
5291044657,,not_specified,,not_specified
5291909019,,not_specified,,not_specified
5282345433,,not_specified,,not_specified
5278798109,,not_specified,,not_specified
5272674097,,not_specified,2 years,nlp_inferred
5262343348,,not_specified,,not_specified
5291044921,High School Diploma/GED,nlp_inferred,11-5 years,nlp_inferred
5092446476,Bachelor's Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5198439166,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5291929924,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5291074139,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5198443522,Bachelor's Degree,nlp_inferred,13-0 years,nlp_inferred
5285838618,,not_specified,,not_specified
4253604084,,not_specified,18 years,nlp_inferred
5291099773,Master's Degree,nlp_inferred,,not_specified
5291970165,Master's Degree,nlp_inferred,1-2 years,nlp_inferred
5291970487,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5291973023,Doctorate,nlp_inferred,3-5 years,nlp_inferred
5291119858,,not_specified,40 years,nlp_inferred
5249377224,Master's Degree,nlp_inferred,10 years,nlp_inferred
5291117674,Bachelor's Degree,nlp_inferred,,not_specified
5277263367,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5089715229,Bachelor's Degree,nlp_inferred,6 years,nlp_inferred
5170498651,,not_specified,7 years,nlp_inferred
5291991450,Bachelor's Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5259815904,Bachelor's Degree,nlp_inferred,5-7 years,nlp_inferred
5291139984,Bachelor's Degree,nlp_inferred,3-5 years,nlp_inferred
5291994368,,not_specified,40 years,nlp_inferred
5291995061,Doctorate,nlp_inferred,,not_specified
5291995203,Associate Degree,nlp_inferred,6 months,nlp_inferred
4920208201,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
5245175006,,not_specified,4 years,nlp_inferred
5243631803,,not_specified,2 years,nlp_inferred
5259818370,Bachelor's Degree,nlp_inferred,6 months,nlp_inferred
5288626124,,not_specified,,not_specified
5291999268,High School Diploma/GED,nlp_inferred,6 months,nlp_inferred
5142897138,Bachelor's Degree,nlp_inferred,,not_specified
5292021452,Associate Degree,nlp_inferred,2 years,nlp_inferred
5288649585,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5260441653,,not_specified,,not_specified
5292034630,Bachelor's Degree,nlp_inferred,10 years,nlp_inferred
5292036277,,not_specified,,not_specified
5183270329,,not_specified,0-3 years,nlp_inferred
5292043024,,not_specified,0-2 years,nlp_inferred
5284002432,Associate Degree,nlp_inferred,,not_specified
5291189721,High School Diploma/GED,nlp_inferred,5 years,nlp_inferred
5288671936,,not_specified,,not_specified
5292050339,High School Diploma/GED,nlp_inferred,21 years,nlp_inferred
5292050471,,not_specified,,not_specified
5292060420,Bachelor's Degree,nlp_inferred,,not_specified
5234186529,Bachelor's Degree,nlp_inferred,15-0 years,nlp_inferred
5291207913,Associate Degree,nlp_inferred,4-6 years,nlp_inferred
5292080040,Bachelor's Degree,nlp_inferred,,not_specified
5259915983,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5291224024,High School Diploma/GED,nlp_inferred,,not_specified
5292083278,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5292083968,Certification,nlp_inferred,3 years,nlp_inferred
5191568332,,not_specified,,not_specified
5292086259,Certification,nlp_inferred,3 years,nlp_inferred
5292086310,Certification,nlp_inferred,3 years,nlp_inferred
5102863192,Master's Degree,nlp_inferred,6 years,nlp_inferred
5292115369,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5258693533,,not_specified,,not_specified
5280404655,,not_specified,,not_specified
5280417356,,not_specified,18 years,nlp_inferred
5280415284,Bachelor's Degree,nlp_inferred,6 months,nlp_inferred
5050431042,,not_specified,,not_specified
5050447209,Bachelor's Degree,nlp_inferred,21 years,nlp_inferred
5050417202,,not_specified,,not_specified
5258689277,,not_specified,,not_specified
5264714078,Certification,nlp_inferred,12 months,nlp_inferred
5264715387,,not_specified,Entry level / no experience,nlp_inferred
5050397684,Certification,nlp_inferred,10 years,nlp_inferred
5050448191,Master's Degree,nlp_inferred,21 years,nlp_inferred
5246866024,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5050443088,Bachelor's Degree,nlp_inferred,21 years,nlp_inferred
5050417581,,not_specified,,not_specified
5246866567,,not_specified,3 years,nlp_inferred
5250196950,,not_specified,2 years,nlp_inferred
5050396468,Certification,nlp_inferred,12-18 months,nlp_inferred
5258623683,,not_specified,Entry level / no experience,nlp_inferred
5050396847,Certification,nlp_inferred,12 months,nlp_inferred
5283025387,,not_specified,,not_specified
5283062829,,not_specified,Entry level / no experience,nlp_inferred
5283027258,,not_specified,,not_specified
5283027759,,not_specified,1 years,nlp_inferred
5283029832,,not_specified,,not_specified
5280417343,,not_specified,6 months,nlp_inferred
5283033317,,not_specified,,not_specified
5283047910,Associate Degree,nlp_inferred,5 years,nlp_inferred
5050446083,Certification,nlp_inferred,4 years,nlp_inferred
5050405757,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5050437325,Certification,nlp_inferred,12 months,nlp_inferred
5250146489,Associate Degree,nlp_inferred,1 years,nlp_inferred
5250152674,High School Diploma/GED,nlp_inferred,,not_specified
5245077042,Doctorate,nlp_inferred,,not_specified
5050417559,Doctorate,nlp_inferred,3 years,nlp_inferred
5050396134,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5050396250,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5245077995,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5250215990,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5245074467,,not_specified,,not_specified
5050417161,,not_specified,,not_specified
5279137596,,not_specified,,not_specified
5050433228,Certification,nlp_inferred,,not_specified
5050418750,,not_specified,,not_specified
5269418304,High School Diploma/GED,nlp_inferred,,not_specified
5268723238,,not_specified,,not_specified
5050419682,,not_specified,,not_specified
5236938390,,not_specified,,not_specified
